GEOID,median_rent,median_value,median_income,log_rent,log_value,log_income,mf_share,gentle_density_share,high_density_share,sf_share,renter_share,treated_dupac,minority_share,poverty_rate,bea_monthly_cost
25005633200,1130.0,387300.0,106667.0,7.029972911706386,12.866954865502844,11.577467111102917,0.056118143459915615,0.056118143459915615,0.0,0.9308016877637131,0.061650045330915684,0,0.022945151658022946,0.01291660022324988,2030.0974999999999
25005640200,710.0,249300.0,30097.0,6.565264970035361,12.42641226951165,10.312180777995717,0.9122863592389552,0.6249596904224444,0.2873266688165108,0.08771364076104482,0.753177966101695,1,0.15581243894496907,0.25479726347405307,1306.7475
25005640700,930.0,226800.0,54189.0,6.835184586147301,12.331823850835734,10.900233214800668,0.4431731502669718,0.36536994660564454,0.07780320366132723,0.5568268497330282,0.4265676567656766,1,0.07386990077177508,0.12532252119424991,1188.81
25005641000,648.0,231700.0,22624.0,6.473890696352274,12.353198710420468,10.0267665686963,0.9777777777777777,0.2903225806451613,0.6874551971326165,0.022222222222222223,0.9473684210526315,1,0.17524916943521596,0.33596345514950166,1214.4941666666666
25005641200,750.0,174700.0,32250.0,6.620073206530356,12.070825496122147,10.381273322223919,0.9506093649775497,0.43553559974342526,0.5150737652341244,0.04939063502245029,0.8893528183716075,1,0.12230889235569423,0.24452097683155918,915.7191666666666
25005645101,965.0,248300.0,69902.0,6.872128101338986,12.422392971496258,11.154849540115867,0.12269662921348315,0.12269662921348315,0.0,0.8543820224719101,0.1577858251422659,0,0.015601624278692027,0.09639877031181379,1301.5058333333334
25005645103,959.0,293700.0,95205.0,6.8658910748834385,12.590314117186711,11.46378774040868,0.07695709862892526,0.04290137107474569,0.034055727554179564,0.9230429013710747,0.12171052631578948,0,0.003082719643774619,0.018412367552544728,1539.4775
25005650400,847.0,173400.0,47028.0,6.741700694652055,12.063356343328579,10.758498447987632,0.8543689320388349,0.6218985976267529,0.23247033441208198,0.14563106796116504,0.7118855009334163,1,0.06984969053934571,0.17742410845859122,908.9049999999999
25005652000,826.0,204700.0,39963.0,6.716594773520978,12.229300771649381,10.595709305019572,0.7820823244552058,0.7110573042776432,0.07102502017756256,0.2179176755447942,0.5961871750433275,1,0.26980014803849,0.26459293394777267,1072.9691666666665
25005652100,843.0,249000.0,58542.0,6.736966958001855,12.425208175446844,10.977499724336004,0.4717741935483871,0.45806451612903226,0.013709677419354839,0.5282258064516129,0.4233241505968779,1,0.117455728225515,0.09071196241416697,1305.175
25005652300,684.0,202200.0,44107.0,6.52795791762255,12.217012585568508,10.694373778997369,0.6380368098159509,0.49923312883435583,0.1388036809815951,0.3619631901840491,0.582258064516129,1,0.15873015873015872,0.19788359788359788,1059.865
25005612100,,337900.0,100060.0,7.479389507638639,12.73050527270238,11.513525285042196,0.21699196326061998,0.04936854190585534,0.16762342135476463,0.7629161882893226,0.15636588380716934,0,0.04768041237113402,0.0770223752151463,1771.1591666666666
25005613400,1364.0,328100.0,91310.0,7.218176838403408,12.701073718949193,11.422015589610385,0.17467581998474446,0.11212814645308924,0.06254767353165523,0.8253241800152555,0.14754098360655737,0,0.17444107093568867,0.13087991145545103,1719.7908333333332
25005614102,873.0,274300.0,91569.0,6.771935555839602,12.521977676925694,11.424848065434961,0.21556657764212134,0.05303319343761923,0.16253338420450208,0.7844334223578787,0.14875357580711074,0,0.08737283064033513,0.08486753480017961,1437.7891666666665
25005641800,825.0,268500.0,54835.0,6.715383386334681,12.500606192931057,10.912083955194309,0.8176470588235294,0.611764705882353,0.20588235294117646,0.18235294117647058,0.6394948335246843,1,0.14702970297029702,0.14134808853118713,1407.3874999999998
25027718100,903.0,374600.0,98520.0,6.805722553416985,12.833614068992125,11.498014852234475,0.18091560948703805,0.13623827909542197,0.04467733039161611,0.8190843905129619,0.15640880858272163,0,0.021829294913774284,0.03747534516765286,1963.5283333333334
25027728300,959.0,287200.0,91118.0,6.8658910748834385,12.567934116156206,11.419910648802041,0.17061855670103093,0.042268041237113405,0.1283505154639175,0.8293814432989691,0.18298109010011124,0,0.052213868003341685,0.03159931212381771,1505.4066666666668
25027731102,1145.0,229700.0,70167.0,7.0431599159883405,12.34452938867719,11.158633394019004,0.5314494074749316,0.5177757520510483,0.013673655423883319,0.46855059252506837,0.5211538461538462,1,0.19467125053717232,0.13459879206212252,1204.0108333333333
25027731300,1101.0,228000.0,28144.0,7.00397413672268,12.337100907936577,10.245089466977339,0.9141975308641975,0.4728395061728395,0.44135802469135804,0.08580246913580247,0.8460471567267683,1,0.6893628657369428,0.3195183422010641,1195.1
25027731500,996.0,221300.0,23252.0,6.903747257584598,12.30727452603914,10.054146428821241,0.8886384129846708,0.45536519386834984,0.433273219116321,0.11136158701532912,0.8710307767464582,1,0.5337779690189329,0.3202024647887324,1159.9808333333333
25027746100,1487.0,442500.0,132063.0,7.304515946460155,13.00019574343012,11.79103436043738,0.02169811320754717,0.02169811320754717,0.0,0.9726415094339622,0.12011863568956994,0,0.011041529334212262,0.009586776859504133,2319.4375
25027732400,1091.0,236500.0,34207.0,6.994849985833071,12.373703486914124,10.440185580469512,0.8743083003952569,0.692094861660079,0.18221343873517787,0.12569169960474308,0.7769265434880577,1,0.6710772328491299,0.2297828937782311,1239.6541666666665
25027732902,,,,,,,0.0,0.0,0.0,1.0,0.0,0,0.16495726495726495,0.6363636363636364,
25027739200,1223.0,336300.0,77932.0,7.109062135687172,12.725758897728362,11.263591930565777,0.5066079295154186,0.10866372980910426,0.39794419970631423,0.4933920704845815,0.42735042735042733,0,0.1026424316480831,0.04704444783870475,1762.7725
25027745100,1196.0,328900.0,107550.0,7.086737934510577,12.703509032177148,11.585711134695876,0.17558239861949956,0.13373597929249353,0.04184641932700604,0.8153580672993961,0.17410517012814847,0,0.028398588472525625,0.041412084181941616,1723.9841666666664
25027748100,1166.0,298500.0,78704.0,7.061334366910438,12.606525211814795,11.273449259035122,0.257433489827856,0.2081377151799687,0.04929577464788732,0.7347417840375586,0.25856443719412725,1,0.015422578655151141,0.06180469715698393,1564.6374999999998
25027752100,1107.0,304800.0,95567.0,7.009408932708637,12.627411102794628,11.467582851163785,0.1588021778584392,0.06594071385359952,0.09286146400483969,0.8357531760435571,0.2024793388429752,0,0.07903115760745963,0.02872449561153539,1597.6599999999999
25027707300,754.0,166900.0,44271.0,6.625392368007956,12.025150109649926,10.69808511413156,0.7231740306582507,0.37240757439134353,0.3507664562669071,0.2768259693417493,0.6786504424778761,1,0.14160839160839161,0.1365,874.8341666666666
25027712101,1528.0,241300.0,100677.0,7.331714969726466,12.393796251613123,11.51967265142747,0.1954754330151997,0.07705903145987981,0.1184164015553199,0.7875574407917992,0.23600605143721634,0,0.06858936043036462,0.07855626326963906,1264.8141666666666
25027727100,973.0,309500.0,99875.0,6.880384082186005,12.642713371106789,11.511674683068575,0.05925925925925926,0.04135802469135803,0.017901234567901235,0.9407407407407408,0.0732484076433121,0,0.10082135523613964,0.0276697919048708,1622.2958333333333
25027728200,1430.0,280900.0,120739.0,7.265429723253953,12.545754013092335,11.701386470056718,0.05512321660181582,0.04345006485084306,0.011673151750972763,0.9448767833981842,0.04602235371466141,0,0.031382727701746105,0.024834437086092714,1472.3841666666667
25027730901,1304.0,249300.0,67609.0,7.1731917424865985,12.42641226951165,11.121496389263907,0.4305364511691884,0.29504814305364513,0.13548830811554333,0.5694635488308115,0.3456973293768546,1,0.1136431784107946,0.08207147183525136,1306.7475
25027731700,989.0,111500.0,31726.0,6.8966943316227125,11.62177986988231,10.3648918129684,0.9793296089385475,0.056424581005586595,0.9229050279329609,0.020670391061452513,0.8878016960208741,0,0.44759901857693657,0.3697223278813237,584.4458333333333
25025080900,2121.0,784100.0,61964.0,7.659642954564682,13.572291842219013,11.034308850226253,0.9005699810006333,0.3628879037365421,0.5376820772640912,0.09689677010766308,0.9466019417475728,1,0.11300813008130081,0.3853061224489796,4109.990833333333
25025081400,1463.0,385600.0,47589.0,7.288244401020124,12.862555841718528,10.770356921076566,0.831143232588699,0.4967148488830486,0.3344283837056505,0.16885676741130093,0.6609152288072018,1,0.6055763345800748,0.2101326079564774,2021.1866666666665
25025081800,925.0,416300.0,30703.0,6.829793737512425,12.939161433183067,10.33211564867072,0.8529810298102981,0.6226287262872628,0.23035230352303523,0.1470189701897019,0.6988388969521045,1,0.9770707939237604,0.33933759442184774,2182.1058333333335
25025090300,1017.0,406200.0,30326.0,6.92461239604856,12.914600928128422,10.319760709360885,0.9393258426966292,0.7295880149812735,0.20973782771535582,0.060674157303370786,0.7619047619047619,1,1.0294032862496396,0.429732868757259,2129.165
25025092300,1495.0,342200.0,50417.0,7.3098814858247865,12.74315064044023,10.82808369877337,0.7760141093474426,0.7319223985890653,0.04409171075837742,0.2239858906525573,0.6097328244274809,1,1.0557193396226414,0.18902077151335311,1793.698333333333
25025160400,1307.0,350900.0,54800.0,7.175489713624222,12.768256561571306,10.911445472936107,0.9508196721311475,0.4269422665716322,0.5238774055595153,0.04918032786885246,0.9025679758308157,1,0.7568493150684932,0.14878353087960075,1839.3008333333335
25025160200,1362.0,347600.0,49821.0,7.216709486709457,12.758807672373374,10.816191860874863,0.9534706331045004,0.6872616323417239,0.2662090007627765,0.04652936689549962,0.8895116092874299,1,0.9094660194174757,0.19684466019417476,1822.0033333333333
25025170400,1312.0,370800.0,48621.0,7.179307969504034,12.823418112673837,10.79181081532623,0.7610581092801387,0.45403295750216827,0.3070251517779705,0.23894189071986124,0.5593372145096283,1,0.3962937776266576,0.17324039442366543,1943.61
25025000502,1685.0,451500.0,60875.0,7.429520842786462,13.020330651839178,11.01657786038489,0.9514348785871964,0.05739514348785872,0.8940397350993378,0.04856512141280353,0.8267148014440433,0,0.12853692201518288,0.2339733159778718,2366.6124999999997
25025040600,2313.0,649600.0,141736.0,7.746300662231439,13.384112067829605,11.861721451280273,0.7618421052631579,0.5651315789473684,0.19671052631578947,0.23289473684210527,0.3937455579246624,1,0.10512569376428338,0.029161205766710354,3404.986666666666
25025051200,1354.0,451000.0,71645.0,7.21081845347222,13.019222618484815,11.179478647150702,0.8855465884079237,0.7292736610418196,0.15627292736610418,0.1144534115920763,0.6255012028869287,1,0.3559322033898305,0.13075060532687652,2363.9916666666663
25025060800,1722.0,520200.0,116090.0,7.451241684987676,13.161968631996688,11.662121031332081,0.8102783725910064,0.593576017130621,0.21670235546038544,0.18972162740899357,0.49312470365101946,1,0.06138522121843873,0.07505827505827506,2726.7149999999997
25025070200,897.0,732600.0,25280.0,6.799055862058796,13.504355129326852,10.137768848260794,0.961895456765999,0.08353688324377137,0.8783585735222277,0.032730825598436736,0.8838356164383562,0,0.07025969405905372,0.2849032258064516,3840.045
25025082000,1064.0,461800.0,40536.0,6.96979066990159,13.042887175902532,10.609945747155745,0.8157514450867052,0.6264450867052023,0.1893063583815029,0.1842485549132948,0.6056338028169014,1,0.9548254620123203,0.30302141390437076,2420.6016666666665
25025070600,2618.0,1161000.0,154659.0,7.870165946469845,13.964792260680028,11.948977972346183,0.7630942788074134,0.49879129734085415,0.26430298146655923,0.23690572119258663,0.318606627017842,1,0.10160218835482611,0.059788980070339975,6085.575
25025081300,473.0,,18003.0,6.159095388491933,,9.798293689657623,0.8919031719532554,0.2646076794657763,0.6272954924874792,0.10809682804674457,0.9277210884353742,1,0.8582425835523845,0.47730269353927296,
25025081900,908.0,466200.0,21964.0,6.811244378601294,13.052370005583795,9.997160028398763,0.791015625,0.4622395833333333,0.3287760416666667,0.208984375,0.8210144927536231,1,0.9834001144819691,0.4708070978820836,2443.665
25025091100,1678.0,432400.0,79087.0,7.425357887027151,12.97710636474719,11.27830379132357,0.8528967254408061,0.7420654911838791,0.11083123425692695,0.14710327455919395,0.5565077664702731,1,0.13997477931904162,0.12962962962962962,2266.4966666666664
25025100400,1513.0,370000.0,54828.0,7.321849713788356,12.821258284620408,10.911956291351272,0.7546391752577319,0.6474226804123712,0.10721649484536082,0.24536082474226803,0.4963131026659104,1,0.7594248641066106,0.20071301247771836,1939.4166666666667
25025000302,2040.0,456600.0,100883.0,7.620705086838262,13.031563013077832,11.52171670849956,0.6716085989621943,0.5789473684210527,0.09266123054114159,0.3283914010378058,0.4747866563227308,1,0.2147592966272701,0.1003170942634765,2393.345
25025000701,1877.0,425600.0,64964.0,7.537430036586509,12.961255217009573,11.081588549294494,0.9679144385026738,0.11942959001782531,0.8484848484848485,0.03208556149732621,0.8712916476494751,0,0.15843235355430477,0.22924984240386637,2230.853333333333
25025010500,2023.0,920500.0,49417.0,7.612336837167746,13.73267227965527,10.808049773531675,0.9700166574125486,0.17712382009994448,0.7928928373126041,0.029983342587451417,0.9013452914798207,1,0.28506530380465644,0.2905897945659377,4824.954166666666
25025030400,1872.0,644600.0,92047.0,7.534762657037537,13.376385248363475,11.430054595146965,0.9692125518058022,0.3552397868561279,0.6139727649496743,0.03078744819419775,0.7921385742838108,1,0.06372007366482504,0.09027007029226786,3378.778333333333
25025050500,1637.0,278100.0,61029.0,7.400620577371135,12.535736040222057,11.019104440020062,0.9516129032258065,0.3411910669975186,0.6104218362282878,0.034739454094292806,0.7466487935656837,1,0.5648660144619311,0.13994045087196938,1457.7074999999998
25025070700,1465.0,1087900.0,118553.0,7.289610521451167,13.899759790409174,11.683115396951518,0.9387474191328287,0.4163799036476256,0.522367515485203,0.06125258086717137,0.5726744186046512,1,0.3385682980277575,0.1183345507669832,5702.409166666667
25025081200,377.0,627900.0,24958.0,5.932245187448011,13.3501361971022,10.1249496910678,0.8634764250527798,0.22308233638282898,0.6403940886699507,0.13652357494722026,0.7944606413994169,1,0.802674672489083,0.36844978165938863,3291.2425
25025081700,908.0,439200.0,36895.0,6.811244378601294,12.992710169177458,10.515831319492467,0.577384351798972,0.31010850942318674,0.2672758423757853,0.4220445459737293,0.7612393681652491,1,0.8593110093953265,0.3060135790494665,2302.14
25025091900,1341.0,389500.0,50758.0,7.201170883281678,12.87261914429294,10.83482451994885,0.7014725568942436,0.535475234270415,0.16599732262382866,0.29852744310575635,0.6053779069767442,1,1.0498330948974726,0.20410109680495947,2041.6291666666666
25025100200,1528.0,312300.0,44750.0,7.331714969726466,12.65171954327117,10.708846723703001,0.7464114832535885,0.6019138755980862,0.1444976076555024,0.2535885167464115,0.6109391124871001,1,1.0113372093023256,0.2478856809565471,1636.9724999999999
25025101002,1143.0,343500.0,45275.0,7.04141166379481,12.746942390644541,10.720510282751615,0.6481709823263461,0.34689683518290176,0.3012741471434443,0.35182901767365393,0.6587370242214533,1,1.0056643469817121,0.19218672405230922,1800.5124999999998
25025110502,1545.0,418200.0,97734.0,7.3427791893318455,12.94371506597667,11.49000478158566,0.706645056726094,0.5596974608319827,0.1469475958941113,0.293354943273906,0.48285398230088494,1,0.47300875942147075,0.05361930294906166,2192.065
25025110601,1176.0,576500.0,109423.0,7.069874128458572,13.264730618691251,11.602976384533141,0.2211910286156226,0.05955143078112916,0.16163959783449341,0.7788089713843774,0.1377887788778878,0,0.11717171717171718,0.05021834061135371,3021.820833333333
25025130402,1286.0,476400.0,72079.0,7.1592919047975645,13.074013116463282,11.185518018712065,0.38258232235701906,0.11178509532062392,0.27079722703639514,0.5866551126516465,0.2873354516568316,0,0.11511957843534658,0.05560064935064935,2497.1299999999997
25025140400,1478.0,351200.0,62403.0,7.298445101508147,12.7691111407431,11.041368630124937,0.4879898862199747,0.26327433628318586,0.22471554993678888,0.5018963337547409,0.33615635179153097,1,0.927909831492021,0.15697023942716493,1840.8733333333332
25025000201,2108.0,547100.0,88424.0,7.653494909661253,13.212386880051918,11.389898704990792,0.8465473145780051,0.7653452685421995,0.08120204603580562,0.14641943734015345,0.689745264532985,1,0.10874467551991981,0.12102230017539464,2867.715833333333
25025000100,1905.0,519400.0,79597.0,7.552237287560802,13.160429578210785,11.284731682680036,0.8698379508625196,0.6084683742812337,0.26136957658128596,0.1301620491374804,0.7312008978675645,1,0.18989481592787377,0.15017261219792866,2722.5216666666665
25025000202,1736.0,602900.0,83000.0,7.459338895220296,13.309506624477496,11.326595886778735,0.7108125399872041,0.5124760076775432,0.19833653230966092,0.2891874600127959,0.6717709720372836,1,0.32256554307116103,0.17111423220973782,3160.200833333333
25025000301,2012.0,552400.0,106897.0,7.60688453121963,13.222027700517273,11.579621033008495,0.7163934426229508,0.4336065573770492,0.2827868852459016,0.2836065573770492,0.5821917808219178,1,0.2505091649694501,0.05901060070671378,2895.4966666666664
25025000802,1821.0,558300.0,52573.0,7.507141079727608,13.232651731298452,10.869957958953366,0.8846018940722553,0.38653104173974046,0.4980708523325149,0.11539810592774465,0.8293515358361775,1,0.19765695404025233,0.30294441820185797,2926.4225
25025010600,2723.0,1171500.0,93214.0,7.909489492673759,13.973795536929988,11.442653203984875,1.0,0.03973264017823988,0.9602673598217601,0.0,0.8481075697211156,0,0.13926868044515103,0.12686804451510333,6140.612499999999
25025040100,1644.0,770300.0,157222.0,7.404887575616125,13.554535328341057,11.965414098294694,0.8167539267015707,0.3575168287210172,0.45923709798055345,0.18324607329842932,0.4992248062015504,1,0.0730816077953715,0.042224928948436866,4037.655833333333
25025040300,1787.0,631500.0,135744.0,7.488293515159428,13.355853220772683,11.818526037924354,0.7313974591651543,0.5267695099818511,0.2046279491833031,0.26860254083484575,0.4255421686746988,1,0.14402836250830933,0.12224938875305623,3310.1124999999997
25025050400,1522.0,373400.0,62727.0,7.3277805384216315,12.83040551008976,11.046547255939533,0.9143117593436645,0.7356426618049225,0.17866909753874202,0.07383773928896992,0.7515212981744422,1,0.5392394822006472,0.08333333333333333,1957.2383333333335
25025051000,1292.0,406700.0,54844.0,7.163946684342547,12.915831091895315,10.912248070476545,0.7152385838891739,0.6259620318111853,0.08927655207798871,0.27347357619291945,0.6788321167883211,1,0.43748716895914597,0.16772736604393348,2131.7858333333334
25017374800,1731.0,904300.0,129028.0,7.456454555176209,13.71491644272857,11.767784714054507,0.36315086782376504,0.08344459279038718,0.27970627503337786,0.6194926568758344,0.3380681818181818,0,0.06967615309126594,0.027530828792658446,4740.0391666666665
25017382300,1442.0,705700.0,156875.0,7.273786317844895,13.466945496988922,11.963204588868185,0.2046147148454506,0.11319111885067479,0.0914235959947758,0.7953852851545494,0.17565139263252472,0,0.051864125932062966,0.023138832997987926,3699.0441666666666
25017301102,1022.0,280400.0,98990.0,6.92951677076365,12.543972434142573,11.502774113913853,0.09383236689509752,0.017923036373220874,0.07590933052187665,0.9061676331049024,0.10005527915975677,0,0.02710333145115754,0.03588471082267608,1469.7633333333333
25017312000,1059.0,233700.0,46071.0,6.9650803456014065,12.36179352052695,10.737938963793802,0.662426614481409,0.541095890410959,0.12133072407045009,0.337573385518591,0.7043010752688172,1,0.4302575107296137,0.2703862660944206,1224.9775
25017316101,2571.0,412700.0,111500.0,7.852050207265889,12.930476215740674,11.62177986988231,0.027984009137635636,0.027984009137635636,0.0,0.9720159908623643,0.03411764705882353,0,0.026355996944232237,0.03714340417384645,2163.235833333333
25017335200,1164.0,514200.0,98351.0,7.059617628291383,13.150367573813925,11.49629799153369,0.3608087091757387,0.16329704510108864,0.19751166407465007,0.6391912908242613,0.24938675388389206,1,0.08158694608862582,0.02287581699346405,2695.265
25017353500,1876.0,673400.0,89219.0,7.53689712956617,13.42009478570911,11.398849300370172,0.8559139784946237,0.45376344086021503,0.4021505376344086,0.14408602150537633,0.6170712607674237,1,0.22258064516129034,0.05591397849462366,3529.7383333333332
25017338300,2253.0,1157100.0,135787.0,7.720017940432244,13.96142743286443,11.818842760511163,0.24283305227655985,0.07504215851602024,0.16779089376053963,0.7571669477234402,0.2735768903993203,0,0.007924413288631514,0.01557632398753894,6065.1325
25017311300,1065.0,276300.0,62545.0,6.970730078143525,12.529242510911509,11.043641576648842,0.6630355846042121,0.3493100944081336,0.3137254901960784,0.3369644153957879,0.6417546709991877,1,0.15026562104730584,0.1730669434353918,1448.2725
25017322300,1125.0,277100.0,63477.0,7.025538314638521,12.53213373085107,11.0584329145444,0.4251152073732719,0.16820276497695852,0.2569124423963134,0.4857910906298003,0.3368421052631579,1,0.11533742331288344,0.07837423312883436,1452.4658333333334
25017333100,1505.0,470200.0,93343.0,7.316548177182976,13.060913415088105,11.444036159548698,0.30237648530331457,0.0300187617260788,0.27235772357723576,0.6976235146966854,0.2909967845659164,0,0.07127856701667697,0.03680060082613594,2464.6316666666667
25017334200,1381.0,508100.0,102634.0,7.2305631534092925,13.138433557581823,11.538924540838845,0.38953134510042603,0.21241631162507607,0.17711503347534996,0.6104686548995739,0.3141228625712476,1,0.00808133472367049,0.022943037974683545,2663.290833333333
25017334400,1316.0,444700.0,90811.0,7.182352111885263,13.005155176498787,11.416535702626327,0.3290825363088912,0.08643287283032235,0.2426496634785689,0.6709174636911087,0.21428571428571427,0,0.024,0.03591871780194619,2330.9691666666663
25017338100,1806.0,814700.0,161625.0,7.498869733976931,13.610575226298733,11.993034116074158,0.1474820143884892,0.1474820143884892,0.0,0.8525179856115108,0.13425925925925927,0,0.04244996967859309,0.010006064281382655,4270.385833333333
25017340100,1113.0,437400.0,101728.0,7.014814351275545,12.988603387224805,11.53005786371053,0.1444043321299639,0.08223024468511833,0.062174087444845566,0.855595667870036,0.09421754953497775,0,0.158667676003028,0.057120743034055725,2292.705
25017350500,2068.0,912000.0,109896.0,7.63433723562832,13.723395269056468,11.60728974300504,0.8144611186903138,0.6657571623465212,0.14870395634379263,0.1855388813096862,0.6118143459915611,1,0.07470511140235911,0.07879185817465528,4780.4
25017342300,1438.0,426400.0,66639.0,7.271008538280992,12.963133151833771,11.107045270725733,0.7734138972809668,0.6499244712990937,0.12348942598187311,0.22205438066465258,0.6005735354362965,1,0.373420145538108,0.14256462759150243,2235.0466666666666
25017342500,1317.0,393300.0,59840.0,7.183111701743281,12.882327958419902,10.99942961264836,0.7965799786248664,0.6006412540078375,0.19593872461702885,0.2034200213751336,0.631870158613058,1,0.49600196826177884,0.10527616458667985,2061.5475
25017350700,1180.0,598000.0,71912.0,7.07326971745971,13.301346032932768,11.183198428253235,0.9302100161550888,0.5059773828756058,0.424232633279483,0.06978998384491114,0.7101449275362319,1,0.19527532290958532,0.1819733697507682,3134.5166666666664
25017350800,2224.0,697100.0,135000.0,7.707062655370473,13.45468415147449,11.813030057420567,0.8122406639004149,0.6317427385892116,0.18049792531120332,0.18775933609958506,0.5076923076923077,1,0.06823642479577126,0.07304180682364247,3653.965833333333
25017350900,2062.0,712400.0,128958.0,7.631431664576906,13.476394830397643,11.76724204893533,0.7637941723496591,0.5678859268443893,0.1959082455052697,0.23620582765034098,0.6547842401500938,1,0.02386058981233244,0.07265415549597855,3734.1633333333334
25017353300,2281.0,681400.0,112632.0,7.732369222284388,13.431904784209003,11.631881146142364,0.782183316168898,0.3733264675592173,0.40885684860968075,0.21266735324407826,0.43385650224215244,1,0.13566739606126915,0.08071966934111355,3571.6716666666666
25017301101,884.0,251800.0,78510.0,6.784457062637643,12.436390400592384,11.2709812841923,0.20203227734608487,0.07053197848176927,0.1315002988643156,0.7842199641362821,0.2234567901234568,0,0.04514727184934814,0.05773447015834348,1319.8516666666667
25017353600,2050.0,1067500.0,103708.0,7.6255950721324535,13.880830024084917,11.549334536854392,0.8130718954248366,0.3660130718954248,0.4470588235294118,0.1869281045751634,0.6349892008639308,1,0.1343825665859564,0.06033920417482061,5595.479166666667
25023525104,1713.0,368400.0,116140.0,7.44600149832412,12.816924583363289,11.662551638926042,0.12632549562010142,0.08944213923467036,0.036883356385431075,0.8630705394190872,0.12798053527980535,0,0.02655550409140034,0.0531966031084762,1931.03
25023509101,1173.0,437000.0,119542.0,7.067319848653476,12.987688474077727,11.691423053039692,0.11697965571205007,0.05203442879499218,0.0649452269170579,0.8685446009389671,0.1518324607329843,0,0.024617431803060547,0.07899388171312033,2290.608333333333
25023509102,1329.0,311600.0,88116.0,7.192182058713246,12.64947559297873,11.386409407239611,0.1952887537993921,0.10296352583586627,0.09232522796352584,0.7245440729483282,0.20622895622895623,0,0.0363109444255029,0.038801316473237486,1633.3033333333333
25023525203,1531.0,307200.0,70956.0,7.333676395657684,12.635254280255655,11.16981524560883,0.36600757257046695,0.06520824568784182,0.3007993268826252,0.5498527555742533,0.4086115992970123,0,0.14177302518109694,0.13522067874098823,1610.24
25023525204,2469.0,384300.0,123708.0,7.81156848934518,12.859178776552936,11.725679228884385,0.12217573221757322,0.018410041841004185,0.10376569037656903,0.8778242677824267,0.16343723673125526,0,0.14417560488899975,0.03167872287353455,2014.3724999999997
25023500101,1350.0,453900.0,97151.0,7.2078598714324755,13.025632188444558,11.484021748113392,0.24005749880210828,0.11356013416387159,0.12649736463823671,0.7551509343555343,0.2694712905059693,0,0.03437190900098912,0.05415430267062315,2379.1924999999997
25023501101,1500.0,773400.0,141375.0,7.313220387090301,13.558551658155334,11.859171213418422,0.12123493975903614,0.06475903614457831,0.05647590361445783,0.8787650602409639,0.13261050875729774,0,0.03219981944026482,0.041289933694996984,4053.905
25023502200,1250.0,294300.0,74902.0,7.1308988302963465,12.592354934221564,11.223935871418504,0.14763779527559054,0.07992125984251969,0.06771653543307087,0.6874015748031496,0.1059463986599665,0,0.009671502417875604,0.036401456058242326,1542.6224999999997
25023511100,1587.0,226200.0,78987.0,7.369600720526409,12.329174842664157,11.277038560946151,0.061861520998864925,0.061861520998864925,0.0,0.9335981838819524,0.11736810906935388,0,0.40845864661654135,0.09175355450236967,1185.665
25023511301,1158.0,234000.0,54505.0,7.05444965813294,12.363076394339839,10.906047719562459,0.42376681614349776,0.3183856502242152,0.10538116591928251,0.5762331838565022,0.37233394271785497,1,0.4989367871641214,0.1497029702970297,1226.55
25023530801,1969.0,415100.0,99394.0,7.585281078639126,12.93627473404113,11.506847028649759,0.04597701149425287,0.02632554690396737,0.0196514645902855,0.9432703003337041,0.05084745762711865,0,0.013621418506341005,0.09049345735456409,2175.815833333333
25023530802,1429.0,355700.0,87140.0,7.264730177929867,12.781842957936547,11.375271299671432,0.04308313699091215,0.006058566139347021,0.03702457085156513,0.9471558397845843,0.19712306872669152,0,0.024559053360125028,0.046215673141326186,1864.4608333333333
25023530901,1534.0,338200.0,96354.0,7.335633981927201,12.731392715446617,11.475784188289547,0.024093123984840283,0.010016242555495398,0.014076881429344884,0.9634542501353547,0.1441640378548896,0,0.0361760036289408,0.02764766365817434,1772.7316666666666
25023530902,1450.0,349900.0,110250.0,7.27931883541462,12.765402678355779,11.610505793309093,0.07723372034326098,0.03230691569914185,0.044926804644119134,0.8985360928823827,0.0499412455934195,0,0.026418362927674317,0.033864977059209087,1834.0591666666667
25023540101,1389.0,344100.0,73516.0,7.236339342754344,12.748687591785572,11.205258348585364,0.20359628770301624,0.040023201856148494,0.16357308584686775,0.7697215777262181,0.23861566484517305,0,0.03157362970447083,0.054697391744745506,1803.6575
25023540102,1234.0,371100.0,102115.0,7.1180162044653335,12.824226847048688,11.533854908151259,0.014285714285714285,0.010317460317460317,0.003968253968253968,0.9857142857142858,0.11904761904761904,0,0.03497555471981948,0.03829787234042553,1945.1825
25023540103,,386200.0,140948.0,7.612994883912808,12.86411064897655,11.856146307012713,0.0,0.0,0.0,1.0,0.014935988620199146,0,0.02288770053475936,0.015869611837872614,2024.3316666666667
25023542101,1204.0,324600.0,105000.0,7.093404625868766,12.690348934062628,11.56171562913966,0.029186428310835462,0.025173294418095585,0.004013133892739876,0.9708135716891645,0.06421677802524128,0,0.029710512950736415,0.015223231418702828,1701.445
25023542102,1005.0,303200.0,81875.0,6.912742820493176,12.622147932750353,11.312948972937553,0.11984659635666348,0.01725790987535954,0.10258868648130393,0.7861936720997124,0.15736040609137056,0,0.04609523809523809,0.02896825396825397,1589.2733333333333
25023561200,992.0,302500.0,28750.0,6.899723107284872,12.619836556453032,10.266393046225497,0.595,0.52,0.075,0.405,0.5425531914893617,1,0.23130990415335465,0.4117647058823529,1585.6041666666667
